243,1611,9913,Condong Public School,McLeod St,59,np,965,Primary School,Coed,2910,2484,Condong,20170307
244,1612,9936,Coniston Public School,Auburn St,208,48,973,Primary School,Coed,2985,2500,Coniston,20170307
245,1613,8632,Connells Point Public School,Riverview Ave,515,70,1103,Primary School,Coed,943,2221,South Hurstville,20170307
246,1615,10960,Cooerwull Public School,319 Main St,328,7,905,Primary School,Coed,4644,2790,Lithgow,20170307
247,1616,7053,Coogee Public School,Byron St & Coogee Bay Rd,606,30,1152,Primary School,Coed,475,2034,Coogee,20170307
248,1621,11066,Coolah Central School,Binnia St,252,np,931,Central/Community School,Coed,5045,2843,Coolah,20170307
249,1624,10552,Coolamon Central School,75 Methul St,321.8,4,953,Central/Community School,Coed,4240,2701,Coolamon,20170307
250,1625,10054,Shoalhaven Heads Public School,47 Ravenscliffe Road,189,4,999,Primary School,Coed,3108,2535,Shoalhaven Heads,20170307
251,1627,9530,Coolongolook Public School,Pacific Hwy,31,0,838,Primary School,Coed,2066,2423,Coolongolook,20170307
252,1628,10428,Cooma Public School,Commissioner St,251,7,973,Primary School,Coed,3892,2630,Cooma,20170307
253,1630,9392,Coonabarabran Public School,Cnr John St & Newell Hwy,306,6,895,Primary School,Coed,1735,2357,Coonabarabran,20170307
254,1631,11038,Coonamble Public School,Bertram Street,193,0,711,Primary School,Coed,4921,2829,Coonamble,20170307
255,1632,9534,Coopernook Public School,Macquarie St,51,0,959,Primary School,Coed,2097,2426,Coopernook,20170307
256,1634,9771,Coorabell Public School,Mango Lane,131,19,1092,Primary School,Coed,2789,2479,Coorabell,20170307
257,1635,8737,Cooranbong Public School,Government Rd,195,9,971,Primary School,Coed,1155,2265,Cooranbong,20170307
258,1636,10291,Cootamundra Public School,Cooper St,298,4,959,Primary School,Coed,3636,2590,Cootamundra,20170307
259,1642,9708,Copmanhurst Public School,Prescott St,65,np,898,Primary School,Coed,2479,2460,Copmanhurst,20170307
260,1644,9746,Coraki Public School,Adam St,94,np,806,Primary School,Coed,2673,2471,Coraki,20170307
261,1647,9656,Coramba Public School,6 Short St,37,np,891,Primary School,Coed,2384,2450,Coramba,20170307
262,1654,9680,Corindi Public School,Coral St,205,6,929,Primary School,Coed,2447,2456,Corindi Beach,20170307
263,1656,9790,Corndale Public School,Corndale Rd,19,np,1035,Primary School,Coed,2812,2480,Corndale,20170307
264,1658,10465,Corowa Public School,244 Honour Avenue,253,6,959,Primary School,Coed,4010,2646,Corowa,20170307
265,1659,10466,Corowa South Public School,158 Hume St,52,np,953,Primary School,Coed,4010,2646,Corowa,20170307
266,1661,9999,Corrimal Public School,Princes Hwy,184,17,991,Primary School,Coed,3023,2518,Corrimal,20170307
267,1666,9709,Coutts Crossing Public School,1570 Armidale Road,87,np,874,Primary School,Coed,2480,2460,Coutts Crossing,20170307
268,1668,8693,Cowan Public School,Chandler Ave,54,np,1045,Primary School,Coed,582,2081,Cowan,20170307
269,1670,9710,Cowper Public School,Clarence & Samuel Sts,37,np,965,Primary School,Coed,2481,2460,Cowper,20170307
270,1671,10971,Cowra Public School,Vaux St,381,4,902,Primary School,Coed,4674,2794,Cowra,20170307
271,1674,9791,Crabbes Creek Public School,Crabbes Creek Rd,38,22,1024,Primary School,Coed,2889,2483,Crabbes Creek,20170307
272,1681,9614,Crescent Head Public School,Pacific St,192,np,975,Primary School,Coed,2215,2440,Crescent Head,20170307
273,1682,8656,Cronulla Public School,18-24 Burraneer Bay Rd,342,24,1066,Primary School,Coed,968,2230,Cronulla,20170307
274,1684,10281,Crookwell Public School,Denison St,218,3,963,Primary School,Coed,3592,2583,Crookwell,20170307
275,1688,4959,Buronga Public School,Chapman St,95,np,861,Primary School,Coed,4432,2739,Buronga,20170307
276,1690,16195,Crystal Creek Public School,RMB 321 Numinbah Road,90,7,991,Primary School,Coed,2911,2484,Crystal Creek,20170307
277,1695,11087,Cudal Public School,Toogong St,67,np,1021,Primary School,Coed,5179,2864,Cudal,20170307
278,1696,9925,Cudgen Public School,11 Collier Street,188,4,968,Primary School,Coed,2972,2487,Cudgen,20170307
279,1698,10514,Culcairn Public School,Balfour St,111,7,969,Primary School,Coed,4140,2660,Culcairn,20170307
280,1700,10961,Cullen Bullen Public School,15-23 Castlereagh Hwy,27,np,849,Primary School,Coed,4634,2790,Cullen Bullen,20170307
281,1707,11091,Cumnock Public School,Railway Pde,52,11,946,Primary School,Coed,5195,2867,Cumnock,20170307
282,1708,17412,Cundletown Public School,High St,311,np,934,Primary School,Coed,2158,2430,Cundletown,20170307
283,1712,9484,Curlewis Public School,Goran St,37,0,793,Primary School,Coed,1894,2381,Curlewis,20170307
284,1714,9361,Currabubula Public School,Bolton St,30,0,954,Primary School,Coed,1644,2342,Currabubula,20170307
285,1722,10429,Dalgety Public School,Cooma St,29,np,1002,Primary School,Coed,3864,2628,Dalgety,20170307
286,1723,10274,Dalton Public School,Jobson St,12,0,1068,Primary School,Coed,3555,2581,Dalton,20170307
287,1727,10036,Dapto Public School,48-66 Sierra Drive,682,14,991,Primary School,Coed,3071,2530,Horsley,20170307
288,1732,10643,Dareton Public School,Matong St,58,14,549,Primary School,Coed,4322,2717,Dareton,20170307
289,1735,5323,Darlington Public School,Golden Grove St,228,29,1059,Primary School,Coed,419,2008,Chippendale,20170307
290,1736,10619,Darlington Point Public School,Hay Rd,97,np,845,Primary School,Coed,4256,2706,Darlington Point,20170307
291,1740,9738,Leeville Public School,9375 Summerland Way,44,np,937,Primary School,Coed,2656,2470,Leeville,20170307
292,1742,9423,Deepwater Public School,Young St,16,np,874,Primary School,Coed,1840,2371,Deepwater,20170307
293,1744,7703,Dee Why Public School,Regent St,310,73,1012,Primary School,Coed,626,2099,Dee Why,20170307
294,1745,10437,Delegate Public School,Campbell St,31,0,957,Primary School,Coed,3950,2633,Delegate,20170307
295,1747,9507,Delungra Public School,Wallangra St,32,0,861,Primary School,Coed,1958,2403,Delungra,20170307
296,1749,9309,Denman Public School,Paxton St,178,0,934,Primary School,Coed,1452,2328,Denman,20170307
297,1760,10791,Doonside Public School,Cnr Kildare Road and School Parade,224,53,886,Primary School,Coed,4542,2767,Doonside,20170307
298,1762,8734,Dora Creek Public School,Cooranbong Rd,113,np,955,Primary School,Coed,1145,2264,Dora Creek,20170307
299,1768,6925,Double Bay Public School,William St,351,32,1144,Primary School,Coed,333,2028,Double Bay,20170307
300,1769,9735,Doubtful Creek Public School,2436 Sextonville Rd,11,0,960,Primary School,Coed,2651,2470,Doubtful Creek,20170307
301,1770,10218,Douglas Park Public School,111 Camden Rd,153,7,953,Primary School,Coed,3409,2569,Douglas Park,20170307
302,1771,9736,Drake Public School,Allison Street,31,np,890,Primary School,Coed,2604,2469,Drake,20170307
303,1774,7603,Drummoyne Public School,Rawson Ave,702,46,1145,Primary School,Coed,354,2047,Drummoyne,20170307
304,1775,11041,Dubbo Public School,181 Darling St,504,4,990,Primary School,Coed,4944,2830,Dubbo,20170307
305,1776,11040,Dubbo North Public School,Fitzroy St,259,4,821,Primary School,Coed,4944,2830,Dubbo,20170307
306,1778,4645,Dudley Public School,Ocean & Boundary Sts,262,6,1095,Primary School,Coed,1233,2290,Dudley,20170307
307,1780,9816,Lismore Public School,Pound St,326,8,936,Primary School,Coed,2833,2480,Lismore,20170307
308,1788,9673,Dundurrabin Public School,70 Mount St,24,np,844,Primary School,Coed,2406,2453,Dundurrabin,20170307
309,1789,11067,Dunedoo Central School,Digilah St,195.8,np,922,Central/Community School,Coed,5047,2844,Dunedoo,20170307
310,1791,9914,Dungay Public School,305 Tomewin Rd,53,0,980,Primary School,Coed,2917,2484,Dungay,20170307
311,1792,9519,Dungog Public School,9 Chapman St,279,2,953,Primary School,Coed,1993,2420,Dungog,20170307
312,1793,9345,Dungowan Public School,137 Olgunbil Road,27,0,932,Primary School,Coed,1613,2340,Dungowan,20170307
313,1797,9795,Dunoon Public School,James St,80,15,1056,Primary School,Coed,2815,2480,Dunoon,20170307
314,1799,8135,Dural Public School,622 Old Northern Rd,426,36,1105,Primary School,Coed,791,2158,Dural,20170307
315,1801,9926,Duranbah Public School,105 Duranbah Rd,25,np,901,Primary School,Coed,2973,2487,Duranbah,20170307
316,1802,9368,Duri Public School,Dungowan Rd,41,0,926,Primary School,Coed,1659,2344,Duri,20170307
317,1807,8589,Earlwood Public School,Homer St,637,81,1095,Primary School,Coed,899,2206,Earlwood,20170307
318,1808,10788,Eastern Creek Public School,200 Rooty Hill Road South,298,54,985,Primary School,Coed,4540,2766,Eastern Creek,20170307
319,1809,8619,Panania Public School,21 Lawler Street,466,33,1046,Primary School,Coed,918,2213,Panania,20170307
320,1811,11043,Dubbo South Public School,Fitzroy St,672,7,929,Primary School,Coed,4944,2830,Dubbo,20170307
321,1813,10740,Ebenezer Public School,531 Sackville Rd,116,9,980,Primary School,Coed,4483,2756,Ebenezer,20170307
322,1814,9674,Ebor Public School,Ebor St,10,0,899,Primary School,Coed,2407,2453,Ebor,20170307
323,1816,10194,Eden Public School,Imlay St,271,3,904,Primary School,Coed,3350,2551,Eden,20170307
324,1822,9283,Congewai Public School,605 Congewai Road,13,0,953,Primary School,Coed,1421,2325,Congewai,20170307
325,1823,14951,Eglinton Public School,Alexander St,479,4,1018,Primary School,Coed,4704,2795,Eglinton,20170307
326,1824,9541,Elands Public School,Wingham-Ellenborough Rd,18,0,878,Primary School,Coed,2134,2429,Elands,20170307
327,1826,9285,Ellalong Public School,Helena Street,118,0,940,Primary School,Coed,1423,2325,Ellalong,20170307
328,1830,9336,Ellerston Public School,School Road,23,0,1002,Primary School,Coed,1564,2337,Ellerston,20170307
329,1835,9796,Eltham Public School,Boatharbour Rd,65,np,1081,Primary School,Coed,2817,2480,Eltham,20170307
330,1838,9424,Emmaville Central School,Park Rd,80.4,np,896,Central/Community School,Coed,1841,2371,Emmaville,20170307
331,1839,8699,Empire Bay Public School,Empire Bay Drive,455,7,1023,Primary School,Coed,1051,2256,Empire Bay,20170307
332,1840,9766,Empire Vale Public School,River Drive,36,np,965,Primary School,Coed,2774,2478,Empire Vale,20170307
333,1841,10695,Emu Plains Public School,Emerald St,475,11,1009,Primary School,Coed,4452,2750,Emu Plains,20170307
334,1844,7780,Enfield Public School,Beaumaris St,278,62,1071,Primary School,Coed,720,2136,Enfield,20170307
335,1845,4420,Engadine Public School,Waratah Rd,332,12,1041,Primary School,Coed,980,2233,Engadine,20170307
336,1849,8729,The Entrance Public School,Oakland Ave,540,12,903,Primary School,Coed,1122,2261,The Entrance,20170307
337,1850,4925,Epping Public School,2-16 Norfolk Road,427,83,1159,Primary School,Coed,380,2121,Epping,20170307
338,1851,7769,Epping West Public School,96 Carlingford Rd,1041,86,1174,Primary School,Coed,380,2121,Epping,20170307
339,1856,8674,Erina Heights Public School,Serpentine Rd,339,3,1080,Primary School,Coed,1106,2260,Erina Heights,20170307
340,1857,8676,Woodport Public School,The Entrance Rd,395,11,1013,Primary School,Coed,996,2250,Erina,20170307
341,1860,7741,Ermington Public School,Winbourne St,447,60,1101,Primary School,Coed,378,2114,West Ryde,20170307
342,1864,8703,Ettalong Public School,Karingi St,532,10,958,Primary School,Coed,1052,2257,Ettalong Beach,20170307
343,1867,11108,Euabalong West Public School,Euabba St,23,0,802,Primary School,Coed,5262,2877,Euabalong West,20170307
344,1869,11089,Euchareena Public School,Walter St,np,np,,Primary School,Coed,5190,2866,Euchareena,20170307
345,1870,11021,Eugowra Public School,Hill St,35,0,912,Primary School,Coed,4833,2806,Eugowra,20170307
346,1873,11048,Eumungerie Public School,Wheaton St,19,0,816,Primary School,Coed,4979,2831,Eumungerie,20170307
347,1874,9632,Eungai Public School,Main St,52,np,939,Primary School,Coed,2259,2441,Eungai Creek,20170307
348,1879,9798,Eureka Public School,Lismore-Brunswick River Rd,37,np,1113,Primary School,Coed,2818,2480,Eureka,20170307
349,1883,10516,Eurongilly Public School,1323 Eurongilly Road,19,np,1032,Primary School,Coed,4147,2663,Eurongilly,20170307
350,1885,10677,Euston Public School,Sturt Hwy,83,24,910,Primary School,Coed,4428,2737,Euston,20170307
351,1886,15987,Evans River Community School,Cypress Street,493.4,2,916,Central/Community School,Coed,2689,2473,Evans Head,20170307
352,1890,7866,Excelsior Public School,Rondelay Drive,498,51,1110,Primary School,Coed,388,2154,Castle Hill,20170307
353,1891,10253,Exeter Public School,School Rd,113,10,1070,Primary School,Coed,3504,2579,Exeter,20170307
354,1894,9488,Fairfax Public School,Maules Creek,12,np,1016,Primary School,Coed,1898,2382,Maules Creek,20170307
355,1895,8157,Fairfield Public School,68-82 Smart St,560,94,912,Primary School,Coed,400,2165,Fairfield,20170307
356,1896,8158,Fairfield West Public School,Palmerston Rd,732,90,943,Primary School,Coed,816,2165,Fairfield West,20170307
357,1898,10003,Fairy Meadow Public School,Princes Hwy,374,26,987,Primary School,Coed,3029,2519,Fairy Meadow,20170307
358,1901,10071,Falls Creek Public School,26 Vidler St,49,np,894,Primary School,Coed,3211,2540,Falls Creek,20170307
359,1904,8969,Fassifern Public School,9 Miller Road,54,np,896,Primary School,Coed,1192,2283,Fassifern,20170307
360,1915,9927,Fingal Head Public School,100 Letitia Rd,42,np,871,Primary School,Coed,2974,2487,Fingal Head,20170307
361,1920,7599,Five Dock Public School,Henry St,411,44,1080,Primary School,Coed,508,2046,Five Dock,20170307
362,1921,11116,Lord Howe Island Central School,Lagoon Rd,30,20,1052,Central/Community School,Coed,5291,2898,Lord Howe Island,20170307
363,1926,11102,Forbes Public School,Lachlan St,294,2,947,Primary School,Coed,5232,2871,Forbes,20170307
364,1930,10480,Forest Hill Public School,Sturt Hwy,239,4,943,Primary School,Coed,4091,2651,Forest Hill,20170307
365,1932,6141,Forest Lodge Public School,Bridge Rd,323,33,1149,Primary School,Coed,489,2037,Forest Lodge,20170307
366,1936,9537,Forster Public School,Head St,761,4,936,Primary School,Coed,2110,2428,Forster,20170307
367,1937,17425,Fort Street Public School,Observatory Hill,177,72,1118,Primary School,Coed,146,2000,Sydney,20170307
368,1943,9616,Frederickton Public School,Great North Rd,151,np,903,Primary School,Coed,2220,2440,Frederickton,20170307
369,1944,10742,Freemans Reach Public School,395 Kurmond Road,189,9,976,Primary School,Coed,4484,2756,Freemans Reach,20170307
370,1946,7682,Frenchs Forest Public School,Ann St,298,17,1099,Primary School,Coed,371,2086,Frenchs Forest,20170307
371,1952,8139,Galston Public School,School Rd,264,8,1068,Primary School,Coed,797,2159,Galston,20170307
372,1954,10553,Ganmain Public School,Langham St,30,0,874,Primary School,Coed,4244,2702,Ganmain,20170307
373,1956,9509,Garah Public School,Ashley & Benarba Sts,17,0,1016,Primary School,Coed,1971,2405,Garah,20170307
374,1969,10453,Gerogery Public School,East Gerogery Rd,12,np,964,Primary School,Coed,3976,2642,Gerogery,20170307
375,1971,10050,Gerringong Public School,Archibald Rd,418,5,1051,Primary School,Coed,3089,2534,Gerringong,20170307
376,1972,11049,Geurie Public School,Narragal Street,42,0,912,Primary School,Coed,4980,2818,Geurie,20170307
377,1974,9329,Sandy Hollow Public School,1581 Golden Highway,29,0,948,Primary School,Coed,1539,2333,Sandy Hollow,20170307
378,1978,9399,Gilgai Public School,Woodford Pl,57,np,855,Primary School,Coed,1763,2360,Gilgai,20170307
379,1979,11037,Gilgandra Public School,Wrigley St,193,7,796,Primary School,Coed,4910,2827,Gilgandra,20170307
380,1982,9170,Gillieston Public School,Cnr Gillieston & Ryan Roads,152,4,928,Primary School,Coed,1355,2321,Gillieston Heights,20170307
381,1986,11050,Girilambone Public School,Vega St,11,0,892,Primary School,Coed,4981,2831,Girilambone,20170307
382,1988,7805,Girraween Public School,Bando Rd,1044,94,1098,Primary School,Coed,86,2145,Girraween,20170307
383,1990,4419,Gladesville Public School,Victoria Rd,519,38,1140,Primary School,Coed,376,2111,Gladesville,20170307
384,1991,9618,Gladstone Public School,13 Kinchela St,39,np,911,Primary School,Coed,2221,2440,Gladstone,20170307
385,1992,6145,Windang Public School,Oakland Ave,173,np,993,Primary School,Coed,3058,2528,Windang,20170307
386,1994,10832,Glenbrook Public School,Woodville St,268,11,1088,Primary School,Coed,4561,2773,Glenbrook,20170307
387,2001,8521,Glenfield Public School,Railway Pde,392,82,1039,Primary School,Coed,822,2167,Glenfield,20170307
388,2003,7867,Glenhaven Public School,Glenhaven Rd,419,13,1098,Primary School,Coed,786,2156,Glenhaven,20170307
389,2005,9420,Glen Innes Public School,Church St,373,4,904,Primary School,Coed,1822,2370,Glen Innes,20170307
390,2009,5334,Glenmore Road Public School,Glenmore Rd,349,19,1201,Primary School,Coed,445,2021,Paddington,20170307
391,2012,16231,Glenorie Public School,Old Northern Rd,241,15,1034,Primary School,Coed,790,2157,Glenorie,20170307
392,2015,10241,Glenquarry Public School,Tourist Rd,27,0,1036,Primary School,Coed,3468,2576,Glenquarry,20170307
393,2016,9657,Glenreagh Public School,Bridge & George Sts,59,0,897,Primary School,Coed,2385,2450,Glenreagh,20170307
394,2020,9172,Glen William Public School,Glen William & Dungog Rds,23,0,939,Primary School,Coed,1351,2321,Clarence Town,20170307
395,2021,10744,Glossodia Public School,Golden Valley Drive,238,3,967,Primary School,Coed,4485,2756,Glossodia,20170307
396,2027,10680,Gol Gol Public School,William St,196,3,1026,Primary School,Coed,4429,2738,Gol Gol,20170307
397,2033,6406,Goodooga Central School,Doyle St,37,np,667,Central/Community School,Coed,4982,2831,Goodooga,20170307
398,2035,10496,Goolgowi Public School,Penney St,47,np,906,Primary School,Coed,4095,2652,Goolgowi,20170307
399,2036,11084,Goolma Public School,Gollan Rd,9,0,717,Primary School,Coed,5171,2852,Goolma,20170307
400,2037,9800,Goolmangar Public School,Nimbin Rd,15,np,1016,Primary School,Coed,2822,2480,Goolmangar,20170307
401,2038,16308,Gooloogong Public School,King St,17,np,989,Primary School,Coed,4832,2805,Gooloogong,20170307
402,2041,9803,Goonellabah Public School,595 Ballina Road,269,6,841,Primary School,Coed,2823,2480,Goonellabah,20170307
403,2042,9805,Goonengerry Public School,Goonengerry Road,40,28,1011,Primary School,Coed,2873,2482,Goonengerry,20170307
404,2049,8679,Gosford Public School,Faunce St West,525,35,1062,Primary School,Coed,1024,2250,West Gosford,20170307
